"","na_count","Year","AHA.ID","Medicare.Provider.ID","Address.1..physical.","City.Name..physical.","State..physical.","Zip.code..physical.","Telephone.number","Bed.size.code","Primary.Service","Member.of.Council.of.Teaching.Hospital.of.the.Association.of.American.Medical.Colleges..COTH.","Catholic.Church.Operated","Critical.Access.Hospital","Rural.Referral.Center","Sole.Community.Provider","Network.member","Network.name","Network.city","Network.state","Accountable.Care.Organization.Established","ACO.Medicare.Population","System.ID","System.Name","System.Address","System.City","System.State","System.Zip","CMO.Full.Name","CMO.Title","CNO.Full.Name","CNO.Title","Average.daily.census","Licensed.Beds","Licensed.beds..long.term.unit.","Medical.Home","MEDHSE","Hospital.established.a.clinically.integrated.network","Physical.Rehabilitation.care","REHABSYS","Skilled.nursing.care","SNSYS","Intermediate.nursing.care","ICFSYS","Other.long.term.care","OTHLTSYS","Adult.day.care.program","ADULTSYS","Alzheimer.Center.","ALZSYS","Assisted.living.services.","ASSTLSYS","Case.Management","CMNGTSYS","Geriatric.services","GERSVSYS","Home.health.services","HOMEHSYS","Hospice.Program","HOSPCSYS","Pain.Management.Program","PAINSYS","Palliative.Care.Program","PALSYS","Psychiatric.geriatric.services","PSYGRSYS","Retirement.housing","RETIRSYS","Social.work.services","SOCWKSYS","Transportation.to.health.services","TPORTSYS","Wound.Management.Services...hospital","WMGTSYS","Total.Facility.Medicare.Discharges","Total.Facility.Medicare.days","Hospital.unit.Medicare.discharges","Hospital.Unit.Medicare.Days","Nursing.Home.Medicare.Discharges","Nursing.Home.Medicare.Days","Nursing.Home.Medicaid.Discharges","Nursing.Home.Medicaid.Days","Registered.nurses..FTEC.","Licensed.practical.or.vocational.nurses..FTEC.","Number.of.new.RN.graduates.hired","Beginning.of.reporting.period","End.of.reporting.period","Response.code","Hospital.Unit.Medicare.Inpatient.Days..est..","Hospital.Unit.Medicare.Inpatient.Discharges..est..","Medicare.Inpatient.Days..est..","Medicare.Inpatient.Discharges...est..","Nursing.Home.Unit.Medicaid.Inpatient.Days..est..","Nursing.Home.Unit.Medicaid.Inpatient.Discharges..est..","Nursing.Home.Unit.Medicare.Inpatient.Days..est..","Nursing.Home.Unit.Medicare.Inpatient.Discharges..est..","Licensed.Practical.Nurses.FT..est..","Part.Time.Licensed.Practical.or.Vocational.Nurses..est..","Part.Time.Registered.Nurses..est..","Registered.Nurses.FT..est.."
"158",11,"Current",6931360,"050191","1050 Linden Avenue","Long Beach","CA","90813-3321","5624919000","300-399 beds","General medical and surgical","N","Y","N","N","N","Y","Dignity Health","San Francisco","CA","N",NA,"5990948","CommonSpirit Health","444 West Lake Street Suite 2500","Chicago","IL","60606-0097",NA,NA,"Ms. Nancy Valla, RN, BSN, MED","Chief Nursing Officer",150,389,NA,NA,NA,NA,"Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"N",0,"N",0,"Y",0,"Y",0,"N",0,"N",0,"Y",0,"Y",0,"Y",0,3393,20638,NA,NA,NA,NA,NA,NA,375,1,NA,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"159",11,"Current",6420565,"150034","1500 South Lake Park Avenue","Hobart","IN","46342-6699","2199420551","200-299 beds","General medical and surgical","N","Y","N","N","N","Y","Community Foundation of Northwest Indiana","Munster","IN","N",NA,"5990249","Community Healthcare System","901 MacArthur Boulevard","Hammond","IN","46321-2959",NA,NA,NA,NA,150,215,NA,"N",1,"Y","Y",1,"N",1,"Y",1,"N",0,"N",0,"N",0,"N",1,"Y",1,"N",0,"Y",1,"N",0,"Y",1,"Y",0,"N",1,"N",1,"Y",1,"N",0,"Y",1,6625,38674,NA,NA,NA,NA,NA,NA,286,9,0,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"160",11,"Current",6231130,"390258","1201 Langhorne-Newtown Road","Langhorne","PA","19047-1201","2157102000","300-399 beds","General medical and surgical","N","Y","N","N","N","Y","Trinity Health","Livonia","MI","Y","Y","5990906","Trinity Health","20555 Victor Parkway","Livonia","MI","48152-7031","Dr. Lawrence Brilliant, MD","Vice President and Chief Medical Officer","Ms. Sharon Brown","Vice President Patient Care and Chief Nursing Officer",228,373,NA,NA,NA,"Y","N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"N",1,"Y",0,"Y",0,"Y",0,"N",0,"N",0,"Y",0,"N",0,"N",0,9639,43120,NA,NA,NA,NA,NA,NA,705,10,NA,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"161",11,"Current",6930095,"050300","18300 Highway 18","Apple Valley","CA","92307-2206","7602422311","200-299 beds","General medical and surgical","N","Y","N","N","N","Y","St. Joseph Hoag Health","Irvine","CA","N",NA,"5991006","Providence St. Joseph Health","1801 Lind Avenue Southwest, 9016","Renton","WA","98057-9016","Dr. Riad Z. Abdelkarim, MD","Vice President and Chief Medical Officer","Ms. Marilyn Drone, RN, MSN","Vice President, CNO",179,212,NA,NA,NA,"N","N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"N",1,"N",0,"N",1,"Y",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,5873,29696,NA,NA,NA,NA,NA,NA,642,6,20,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"162",14,"Current",6214330,"330285","601 Elmwood Avenue","Rochester","NY","14642-0002","5852752100","500 or more beds","General medical and surgical","Y","N","N","Y","N","Y","Accountable Health Partners","Rochester","NY","Y","Y","5990223","University of Rochester Medical Center","601 Elmwood Ave Box 623","Rochester","NY","14642-0002","Dr. Raymond Mayewski, MD","Chief Medical Officer",NA,NA,795,838,NA,"Y",1,"Y","Y",1,"N",1,"N",1,"N",1,"N",1,"Y",1,"N",1,"Y",1,"Y",1,"N",1,"Y",1,"Y",1,"Y",1,"Y",1,"N",1,"Y",1,"Y",1,"Y",1,15503,120108,NA,NA,NA,NA,NA,NA,3402,199,288,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"163",73,"Current",6431180,"140114","5145 North California Avenue","Chicago","IL","60625-3661","7738788200","200-299 beds","General medical and surgical","N","N","N","N","N","N",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,"Dr. Bruce McNulty","Chief Medical Officer","Ms. Kathryn Donofrio","Chief Nursing Officer",168,312,NA,NA,NA,"Y","Y",0,"Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"N",0,"N",0,"Y",0,"Y",0,"Y",0,"N",0,"Y",0,"Y",0,"Y",0,5484,32532,NA,NA,NA,NA,NA,NA,413,3,43,"10/1/2016","9/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"164",11,"Current",6740206,"450840","1105 Central Expressway North, Suite 140","Allen","TX","75013-6103","9727471000","50-99 beds","General medical and surgical","N","N","N","N","N","Y","Southwestern Health Resources","Dallas","TX","Y","Y","5990129","Texas Health Resources","612 East Lamar Boulevard, Suite 900","Arlington","TX","76011-4130","Dr. Bob Schwab","Chief Medical Officer",NA,NA,34,68,NA,NA,NA,"N","Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,1452,4924,NA,NA,NA,NA,NA,NA,147,0,4,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"165",14,"Current",6211490,"331302","75 Park Street","Elizabethtown","NY","12932","5188736377","25-49 beds","General medical and surgical","N","N","Y","N","N","Y","University of Vermont Health Network","Burlington","VT","Y","Y",NA,NA,NA,NA,NA,NA,"Dr. Rob DeMuro, MD","Chief Medical Officer","Mrs. Julie Tromblee, RN","Chief Nursing Officer",12,40,NA,NA,NA,NA,"Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"N",0,437,3763,NA,NA,NA,NA,NA,NA,32,9,0,"10/1/2016","9/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"166",75,"Current",6211490,"331302","75 Park Street","Elizabethtown","NY","12932","5188736377","25-49 beds","General medical and surgical","N","N","Y","N","N","Y","University of Vermont Health Network","Burlington","VT","Y","Y",NA,NA,NA,NA,NA,NA,"Dr. Rob DeMuro, MD","Chief Medical Officer","Mrs. Julie Tromblee, RN","Chief Nursing Officer",12,40,NA,NA,NA,NA,"Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"N",0,437,3763,NA,NA,NA,NA,NA,NA,32,9,0,"10/1/2016","9/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"167",27,"Current",6932820,"050025","200 West Arbor Drive","San Diego","CA","92103-9000","6195436222","500 or more beds","General medical and surgical","Y","N","N","N","N","Y","UC San Diego Health","San Diego","CA","Y","N","5996405","University of California Systemwide Administration","1111 Franklin Street, 11th Floor","Oakland","CA","94607-5200","Dr. Angela Scioscia, MD","Chief Medical Officer","Ms. Margarita Baggett, MSN, RN","Chief Nursing Officer",504,808,NA,"N",1,"N","N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,"Y",0,"N",0,"Y",0,"Y",0,"Y",0,"Y",0,"N",0,"Y",0,"N",0,"Y",0,9810,63889,NA,NA,NA,NA,NA,NA,2121,78,72,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"168",23,"Current",6840033,"060119","2500 Rocky Mountain Avenue","Loveland","CO","80538-9004","9706242500","100-199 beds","General medical and surgical","N","N","N","N","N","N",NA,NA,NA,NA,NA,"5990381","UCHealth","2315 East Harmony Road, Suite 200","Fort Collins","CO","80528-8620","Dr. William Neff, MD","Chief Medical Officer",NA,NA,130,174,NA,NA,NA,NA,"Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",1,"N",0,"N",0,"N",0,"Y",1,"Y",1,"N",1,"N",0,"Y",1,"N",0,"Y",1,5960,23286,NA,NA,NA,NA,NA,NA,305,18,NA,"7/1/2016","6/30/2017","Y","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"169",22,"Current",6840430,"060024","12401 East 17th Avenue, MS F417","Aurora","CO","80045-2545","7208480000","500 or more beds","General medical and surgical","Y","N","N","N","N","N",NA,NA,NA,"Y","Y","5990381","UCHealth","2315 East Harmony Road, Suite 200","Fort Collins","CO","80528-8620","Dr. Jean Kutner, MD","Chief Medical Officer","Dr. Carolyn Lucey Sanders","Senior Vice President Patient Services and Chief Nursing Officer",547,673,NA,"N",1,"N","Y",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,"Y",0,"N",0,"Y",0,"Y",0,"Y",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,11272,67712,NA,NA,NA,NA,NA,NA,2027,2,188,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"170",18,"Current",6620765,"160058","200 Hawkins Drive","Iowa City","IA","52242-1009","3193561616","500 or more beds","General medical and surgical","Y","N","N","N","N","N",NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,"Dr. Theresa Brennan","Chief Medical Officer","Ms. Cindy Dawson, MSN, RN","Chief Nursing Executive",621,1103,NA,NA,NA,"Y","Y",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,"Y",0,"Y",0,"Y",0,"Y",0,"Y",0,"Y",0,"N",0,"Y",0,"Y",0,"Y",0,12959,85697,NA,NA,NA,NA,NA,NA,2263,8,234,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"171",76,"Current",6212040,"330239","207 Foote Avenue","Jamestown","NY","14701-7077","7164870141","100-199 beds","General medical and surgical","N","N","N","N","N","N",NA,NA,NA,"N",NA,"5990137","UPMC","600 Grant Street, US Steel Tower, Suite 6262","Pittsburgh","PA","15219-2702","Dr. Marlene Garone, MD","Vice President Medical Affairs and Medical Director",NA,NA,101,317,NA,NA,NA,NA,"Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,3134,17461,NA,NA,NA,NA,NA,NA,248,31,21,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"172",71,"Current",6230039,"390067","111 South Front Street","Harrisburg","PA","17101-2010","7172318900","500 or more beds","General medical and surgical","N","N","N","N","N","N",NA,NA,NA,"Y","Y","5990137","UPMC","600 Grant Street, US Steel Tower, Suite 6262","Pittsburgh","PA","15219-2702","Dr. Nirmal Joshi, MD","Senior Vice President Medical Affairs and Chief Medical Officer","Ms. Susan Comp","Senior Vice President and Chief Nursing Officer",432,659,NA,NA,NA,NA,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",1,"Y",0,"N",0,"N",0,"Y",1,"Y",0,"N",0,"N",0,"Y",1,"Y",1,"Y",1,18957,94871,NA,NA,NA,NA,NA,NA,1534,79,67,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"173",75,"Current",6233320,"390042","155 Wilson Avenue","Washington","PA","15301-3398","7242257000","200-299 beds","General medical and surgical","N","N","N","N","N","N",NA,NA,NA,"Y","Y","5990979","Washington Health System","155 Wilson Avenue","Washington","PA","15301-3336","Dr. Paul T Cullen, MD","Vice President Medical Affairs","Ms. Karen A Bray, RN, MSN","Vice President Patient Care Services",143,260,NA,"N",1,"N","Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",1,"Y",0,"Y",0,"N",0,"N",0,"Y",0,"Y",0,"Y",0,"N",0,"Y",0,"N",0,"Y",0,6702,31936,NA,NA,NA,NA,NA,NA,366,0,9,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"174",75,"Current",6452020,"520008","725 American Avenue","Waukesha","WI","53188-5099","2629281000","200-299 beds","General medical and surgical","N","N","N","N","N","Y","Waukesha Integrated Delivery Sytem","Waukesha","WI","Y","Y","5990153","ProHealth Care, Inc.","N17 W24100 Riverwood Drive, Suite 130","Waukesha","WI","53188","Dr. James D Gardner, MD","Vice President and Chief Medical Officer",NA,NA,131,400,NA,"N",NA,"Y","N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",1,"Y",0,"Y",1,"N",1,"N",1,"Y",0,"Y",0,"N",0,"N",1,"Y",0,"N",0,"Y",0,7160,31907,NA,NA,NA,NA,NA,NA,530,27,45,"10/1/2016","9/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"175",16,"Current",6380110,"110115","303 Parkway Drive NE","Atlanta","GA","30312-1212","4042654000","400-499 beds","General medical and surgical","Y","N","N","N","N","N",NA,NA,NA,"Y","Y","5990995","WellStar Health System","793 Sawyer Road","Marietta","GA","30062","Dr. Albert Barrocas, MD","Chief Medical Officer","Mr. Stuart D. Downs","Vice President and Chief Operating Officer",314,762,NA,"N",1,"N","Y",1,"N",1,"N",1,"N",0,"N",0,"N",0,"N",1,"Y",1,"Y",1,"N",1,"N",1,"N",1,"Y",1,"Y",0,"N",1,"Y",1,"N",0,"Y",1,8232,52693,NA,NA,NA,NA,NA,NA,674,4,86,"7/1/2016","6/30/2017","Y","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"176",20,"Current",6840416,"064023","515 28 3/4 Road","Grand Junction","CO","81501-5016","9702634918","25-49 beds","Psychiatric","N","N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dr. Jules Rosen, MD","Chief Medical Officer","Ms. Deborah Sharpe, RN","Director of Nursing",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,2015,NA,NA,NA,NA,NA,NA,16,2,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"177",76,"Current",6215330,"330304","41 East Post Road","White Plains","NY","10601-4699","9146810600","200-299 beds","General medical and surgical","N","N","N","N","N","Y","Montefiore Health System","Tarrytown","NY","Y","Y","5990343","Montefiore Health System","111 East 210th Street","Bronx","NY","10467-2490","Dr. Michael Palumbo, MD","Executive Vice President and Medical Director","Ms. Leigh McMahon, MS, RN","Senior Vice President Patient Care Services and Chief Nursing Officer",224,292,NA,"Y",1,"N","N",1,"N",1,"N",0,"N",1,"N",0,"N",1,"N",0,"Y",0,"Y",0,"N",1,"Y",0,"Y",0,"Y",0,"N",1,"N",0,"Y",0,"N",1,"Y",0,8934,45239,NA,NA,NA,NA,NA,NA,681,2,59,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"178",17,"Current",6142280,"220105","41 Highland Avenue","Winchester","MA","01890-1496","7817299000","100-199 beds","General medical and surgical","N","N","N","N","N","Y","Lahey Health System","Burlington","MA","Y","Y","5990949","Beth Israel Lahey Health","109 Brookline Avenue","Boston","MA","02215-3903","Dr. Richard I. Weiner, MD","Chief Executive Officer and Chief Medical Officer","Ms. Kathy Schuler, RN, MS","Chief Operating Officer and Chief Nursing Officer",118,205,NA,"N",1,"Y","N",1,"N",1,"N",1,"N",1,"N",1,"N",0,"N",1,"Y",1,"Y",1,"Y",1,"N",1,"Y",1,"N",1,"N",1,"N",1,"Y",1,"N",1,"Y",1,4910,22736,NA,NA,NA,NA,NA,NA,475,0,16,"10/1/2016","9/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
